location_id,Latitude,Longitude,area_code
LOC_1718,-25.75361639452681,28.1964014943559,13
LOC_1719,-25.592605061168022,28.27610700951532,14
LOC_1720,-32.96603070132017,27.988620968587032,20
LOC_1721,-26.30727113927243,28.250459400879055,32
LOC_1722,-26.0942449003885,27.851448550254126,3
LOC_1723,-34.18437083318817,25.750201624545024,16
LOC_1724,-29.965412411780655,31.28352360855738,10
LOC_1725,-29.975344816258175,30.968727797696715,10
LOC_1726,-26.18825189623916,27.779726247539024,3
LOC_1727,-33.9565090334588,18.17097019564756,7
LOC_1728,-25.48131768748959,30.933051889525306,21
LOC_1729,-26.22620792951592,28.332121238546115,32
LOC_1730,-33.915966696621965,18.423074400036572,5
LOC_1731,-23.85138821297376,29.394453429492337,23
LOC_1732,-26.17760034608464,27.927189661246405,3
LOC_1733,-33.988435181660456,25.467727767499422,15
LOC_1734,-33.84768530963514,18.57742368534247,8
LOC_1735,-25.403910116507777,30.96263450042247,21
LOC_1736,-34.015602589072266,25.809982950976245,16
LOC_1737,-25.474752218453812,31.020256751714115,22
LOC_1738,-26.025714015543013,28.15449044740859,3
LOC_1739,-30.01438649481743,30.986105323696023,10
LOC_1740,-28.939529780374407,26.100896966182653,17
LOC_1741,-26.400873246210935,27.898962852950625,4
LOC_1742,-26.25180469168071,27.82461295841664,3
LOC_1743,-26.3425284995314,28.16655920797271,32
LOC_1744,-28.55496584025045,24.72920678502033,25
LOC_1745,-34.010335002884716,25.695250053959207,16
LOC_1746,-25.800100938783423,28.20630972827691,13
LOC_1747,-33.997074873993995,25.570718164422956,15
LOC_1748,-29.846615606894847,30.8562556031044,11
LOC_1749,-29.905981849046633,31.062228582614775,10
LOC_1750,-29.878604152647135,30.989391377697448,9
LOC_1751,-26.16350519436285,28.298262071354653,32
LOC_1752,-26.191426024599725,27.92268839861866,3
LOC_1753,-25.468575470281067,31.019288621879763,22
LOC_1754,-32.92652880823289,28.05767635746003,20
LOC_1755,-33.68436902930971,18.46906006463875,7
LOC_1756,-29.88627912859485,31.129940803383864,10
LOC_1757,-26.077565637748904,28.11578353692664,3
LOC_1758,-28.818125502435585,24.911847318761403,26
LOC_1759,-25.40861261258431,30.999724833735502,21
LOC_1760,-23.95152282192211,29.51299629665619,24
LOC_1761,-34.13324554426341,18.41347031486713,8
LOC_1762,-26.227838301730607,27.913841719647586,3
LOC_1763,-25.98992913292033,27.848773647147823,3
LOC_1764,-26.172849169490373,28.220038609845503,30
LOC_1765,-25.97552677784824,27.87874609429862,3
LOC_1766,-26.31230990707237,28.141879674967516,32
LOC_1767,-25.59665042268164,27.26912116412686,27
LOC_1768,-26.29782400558554,28.16766780173436,32
LOC_1769,-26.16620069927662,27.95279319661252,3
LOC_1770,-33.000498545420655,27.838834307696512,19
LOC_1771,-25.660620991929097,28.235404620571973,14
LOC_1772,-29.094925938008867,26.18076583267925,17
LOC_1773,-25.828702144538617,28.04227659960725,14
LOC_1774,-25.399575443832592,31.125082043387227,22
LOC_1775,-25.532201208680952,28.095031020084495,14
LOC_1776,-29.941732479115856,30.880891420322097,11
LOC_1777,-34.143523207644506,25.575786423182063,16
LOC_1778,-29.79009526043047,31.19540019968211,10
LOC_1779,-33.97961247092939,18.02998769223775,7
LOC_1780,-29.87835439983374,31.18378370604056,10
LOC_1781,-26.116573336640347,27.893278974781555,3
LOC_1782,-29.16563924298256,26.236452524010826,18
LOC_1783,-33.968393354841865,18.298318746889716,7
LOC_1784,-26.215017927540487,28.328787528100303,32
LOC_1785,-25.979536909302247,28.048693012996353,3
LOC_1786,-33.01729373562978,27.84627176046929,19
LOC_1787,-34.142421244546696,18.365803562069217,8
LOC_1788,-34.079587848114116,25.60896370749017,16
LOC_1789,-33.00746930705064,27.925990894698597,19
LOC_1790,-26.369414200103645,28.0958143725282,32
LOC_1791,-29.276230348692415,26.20985953923177,18
LOC_1792,-33.80560352163188,18.172110765010434,7
LOC_1793,-26.097325239569702,27.978959849364752,3
LOC_1794,-33.99681365338939,25.66066583748409,16
LOC_1795,-25.44650725670786,30.91640937548968,21
LOC_1796,-33.88613810404481,18.54110063034571,8
LOC_1797,-29.77566128596433,31.024440538614098,11
LOC_1798,-33.81114501729084,18.380806771782034,7
LOC_1799,-30.224810402253812,31.187180144955544,10
LOC_1800,-25.768859875017885,27.981424226673887,14
LOC_1801,-25.677851497418622,28.108961492208245,14
LOC_1802,-25.78925479092468,28.337891445161453,13
LOC_1803,-26.194569604111024,28.30450737447303,32
LOC_1804,-33.884930001832196,25.82859924846717,16
LOC_1805,-25.73028897200974,28.196042663640597,12
LOC_1806,-33.80920805827651,25.645789737961557,15
LOC_1807,-26.03095206215783,28.15261417408535,3
LOC_1808,-29.876598981416,31.19851053810216,10
LOC_1809,-33.95564831073046,18.47635654824146,8
LOC_1810,-26.627548615780203,28.16892233851691,32
LOC_1811,-26.24897532953358,28.09896607006668,29
LOC_1812,-30.049457644979473,31.093111351867172,10
LOC_1813,-33.93787704579994,25.50816307630999,15
LOC_1814,-26.177069393332,27.980617942093566,3
LOC_1815,-32.95737298195759,27.862950772172997,19
LOC_1816,-29.664466133927252,30.853554636499005,11
LOC_1817,-29.1226269429672,26.044839477578908,17
LOC_1818,-29.540741716330754,30.960692150197097,11
LOC_1819,-29.827456797669218,30.983056474298923,11
LOC_1820,-25.89722596724599,28.202604449123346,13
LOC_1821,-23.95058646875991,29.500016405675613,24
LOC_1822,-29.912184538043096,31.046337114104816,10
LOC_1823,-29.777102198838527,30.98403243514572,11
LOC_1824,-25.853669988027516,28.080184842106775,12
LOC_1825,-33.98979758828094,25.687706909750123,16
LOC_1826,-26.22415604211941,28.014726667406592,1
LOC_1827,-29.922736913071777,30.95926942869903,9
LOC_1828,-29.74640184656484,30.99389640046214,11
LOC_1829,-23.842281075038116,29.384053008738075,23
LOC_1830,-29.696680601085447,30.945705650722445,11
LOC_1831,-29.906343525355567,30.941255836139373,11
LOC_1832,-28.63379779458817,24.73701300655996,25
LOC_1833,-30.050959592036783,31.111805693954533,10
LOC_1834,-26.40825764514848,28.09106681028109,32
LOC_1835,-26.38207025291368,28.26201061109212,32
LOC_1836,-26.198618246105188,28.211759363816803,31
LOC_1837,-26.019643282513336,28.323463265985183,13
LOC_1838,-29.944299891289543,31.098282187153917,10
LOC_1839,-29.167669340496445,26.264310522237356,18
LOC_1840,-33.981601795530935,25.551258422236288,15
LOC_1841,-26.114075781491852,28.15390223462433,2
LOC_1842,-29.92686754246964,30.92814362979397,11
LOC_1843,-26.280012543687473,27.809431671342765,3
LOC_1844,-24.02108557370219,29.587369105302297,24
LOC_1845,-26.28575816667657,27.8426227608051,3
LOC_1846,-25.59870458964776,28.242662214751473,14
LOC_1847,-33.90363331847388,18.26154035289,7
LOC_1848,-25.82878254122975,28.325200114735026,13
LOC_1849,-33.69749408490879,18.64733099743873,5
LOC_1850,-29.17852135020602,26.26291778074232,18
LOC_1851,-25.98700666307763,28.216954706421433,13
LOC_1852,-25.35771144176799,30.970586966066488,21
LOC_1853,-29.852158372307542,31.332784455315647,10
LOC_1854,-29.26985495273717,26.284616523349293,18
LOC_1855,-32.81394494461888,27.82895035963387,19
LOC_1856,-25.642890676061484,27.244872469612087,27
LOC_1857,-26.24858305370809,28.00712469606774,2
LOC_1858,-33.74789697534049,18.374923669481223,7
LOC_1859,-33.79358549833616,18.121714938978144,7
LOC_1860,-33.684031097020444,18.489635617999824,7
LOC_1861,-25.819481734641585,28.023709642527137,14
LOC_1862,-25.647706861105796,27.063221490363432,27
LOC_1863,-25.753010916117148,27.215919045121368,28
LOC_1864,-29.766713184596227,30.91417488852509,11
LOC_1865,-25.742753444355262,28.086615558483736,14
LOC_1866,-32.99470916700619,27.630721364467103,19
LOC_1867,-23.91317147514564,29.373424141164225,23
LOC_1868,-26.237648323088255,28.003953720224096,1
LOC_1869,-29.98155236436206,30.931218448386545,10
LOC_1870,-32.94886128067842,27.9448609308628,19
LOC_1871,-33.65185327338654,18.670678916725603,5
LOC_1872,-29.937933570247413,31.092291441635723,10
LOC_1873,-25.631252164652025,27.311847600587136,28
LOC_1874,-25.639747146273784,27.317638868275388,28
LOC_1875,-25.46935217509209,30.888491138634663,21
LOC_1876,-29.272659573336473,26.25391146926862,18
LOC_1877,-34.15428752319991,18.599128323605782,8
LOC_1878,-34.060576751207286,18.341527113951276,8
LOC_1879,-30.15946066130007,30.90931226899576,10
LOC_1880,-29.662875697813213,31.0942569042903,11
LOC_1881,-29.80852154791484,30.812571957949725,11
LOC_1882,-25.743595325807892,28.059439450032045,14
LOC_1883,-34.31424244746821,18.299983857434984,8
LOC_1884,-34.142387085502044,25.64505142131307,16
LOC_1885,-33.92042144987366,18.45940425388002,6
LOC_1886,-33.56531180621288,18.605826758319385,7
LOC_1887,-26.304796629380963,27.89171949184549,3
LOC_1888,-26.070430297838133,27.883679054309876,3
LOC_1889,-33.06319121669075,27.95715207718747,20
LOC_1890,-29.852266503699557,30.908186633425014,11
LOC_1891,-26.01779742266606,27.93947441267584,3
LOC_1892,-29.154595163016655,26.024323516074823,17
LOC_1893,-29.9566146871273,31.060718440197903,10
LOC_1894,-25.98728941688129,28.261193570772427,13
LOC_1895,-33.91179959219956,18.234727995065935,7
LOC_1896,-26.036319236412076,28.18325554175802,1
LOC_1897,-25.82222986720616,28.182872170281208,13
LOC_1898,-33.66679864238703,18.102225365086195,7
LOC_1899,-26.15895590881981,27.89579097165578,3
LOC_1900,-26.1347818560678,27.88652990007943,3
LOC_1901,-25.724204482628497,28.15201666578313,14
LOC_1902,-26.275821247299476,28.09292714326701,29
LOC_1903,-33.02015145294455,28.07640305535173,20
LOC_1904,-26.266388535698404,27.81532813076223,3
LOC_1905,-25.624854472482625,28.1318267123696,14
LOC_1906,-29.888428003389613,30.8945626805925,11
LOC_1907,-30.069511011891144,30.842482875391497,10
LOC_1908,-26.451913560248393,28.044317152991436,32
LOC_1909,-29.292671815232044,26.21014799911869,18
LOC_1910,-25.420562339395683,30.82489581223337,21
LOC_1911,-26.372725646706016,28.03272257919182,30
LOC_1912,-26.154987133624218,27.84919060106333,3
LOC_1913,-25.459074038600686,30.9709462175308,21
LOC_1914,-29.869059203287367,31.197729509048852,10
LOC_1915,-26.134239219492645,28.09946019416139,1
LOC_1916,-26.17625446943642,28.056627564161065,1
LOC_1917,-26.065167569133713,28.126548109111596,3
LOC_1918,-33.99236252408485,25.60668676508448,16
LOC_1919,-25.688987623912386,28.2575905066697,12
LOC_1920,-28.5987773751396,24.797133307424673,25
LOC_1921,-29.62389593367845,31.006109373066103,11
LOC_1922,-34.16536709244535,18.459127738309007,8
LOC_1923,-29.90896154190379,30.835681345194107,11
LOC_1924,-34.20190066646744,18.287819380540007,8
LOC_1925,-25.97201723873349,28.1361339628819,13
LOC_1926,-26.048071568777715,28.156304942706132,3
LOC_1927,-33.85689418036463,18.436847746351088,7
LOC_1928,-33.94339051387398,25.747896573436517,16
LOC_1929,-25.99290533494758,28.106202912469207,3
LOC_1930,-29.69041447273358,30.98736214749917,11
LOC_1931,-25.601034636401263,28.043629669635138,14
LOC_1932,-25.68519841682613,28.36264799000347,13
LOC_1933,-29.154922829951417,26.28703174571546,18
LOC_1934,-32.95095876511842,28.071848028063748,20
LOC_1935,-33.87839580947449,25.816684745550393,16
LOC_1936,-26.228595620438792,27.836958953982588,3
LOC_1937,-29.909174848636795,30.840193275822195,11
LOC_1938,-25.604002407653013,27.846416010491712,14
LOC_1939,-25.95038258368456,28.167754320554465,13
LOC_1940,-26.312409367137217,28.12847240312314,31
LOC_1941,-26.23950650131719,28.04466685001888,2
LOC_1942,-29.81086936929634,30.848341347653925,11
LOC_1943,-33.83241218040525,18.40397393595754,7
LOC_1944,-26.278354953886193,28.05770582425116,29
LOC_1945,-32.85048314326904,27.980445310019125,19
LOC_1946,-23.862011426100935,29.474568822301876,23
LOC_1947,-26.120292488729415,28.129570194248675,1
LOC_1948,-23.74170043266394,29.438828221707737,23
LOC_1949,-26.26735924378669,28.20722228408879,32
LOC_1950,-23.907958868879803,29.50685570696991,24
LOC_1951,-28.83026577832173,24.665045354343935,25
LOC_1952,-26.225852570838036,28.238383055148436,32
LOC_1953,-29.268892752393537,26.332557152271516,18
LOC_1954,-28.670172051664547,24.797237978964237,25
LOC_1955,-25.4364002599944,30.992457416398995,21
LOC_1956,-28.752165544563084,24.892688925510267,26
LOC_1957,-29.8740593190945,30.791336198721908,11
LOC_1958,-26.08578003772165,28.21618367860895,4
LOC_1959,-33.12222164782009,27.867141397128307,20
LOC_1960,-25.715499855905698,28.321421293569248,13
LOC_1961,-25.65605882322495,28.204445101660287,14
LOC_1962,-34.240809333933306,18.19627331578652,8
LOC_1963,-29.764108679201716,30.950487226595,11
LOC_1964,-26.451109369489235,28.183259360974898,32
LOC_1965,-33.97175944838516,25.578979211868013,15
LOC_1966,-26.37450866561428,27.936777187792284,4
LOC_1967,-33.816875342071,25.5371827942205,15
LOC_1968,-33.12414089487371,27.96780226800104,20
LOC_1969,-30.091026584875152,31.265088904219596,10
LOC_1970,-29.841330700176517,30.72027632811092,11
LOC_1971,-33.99446653640375,18.924123200521795,8
LOC_1972,-28.850368418293115,24.77629969831809,26
LOC_1973,-33.907418480084516,25.658022413529885,15
LOC_1974,-34.27846983124095,18.34147288551347,8
LOC_1975,-26.355436145887467,28.029472731271476,30
LOC_1976,-26.286282740563117,28.058876951819663,29
LOC_1977,-29.74768886509828,30.873126561072816,11
LOC_1978,-23.783407846968817,29.377488670556826,23
LOC_1979,-33.84972177526724,25.718456754089125,15
LOC_1980,-26.222991068569335,27.79714797319612,3
LOC_1981,-33.238457742031564,27.94969351929822,20
LOC_1982,-33.849646456180665,18.35330695631355,7
LOC_1983,-32.887648363469786,27.8235363565472,19
LOC_1984,-26.014931438827965,28.32578977779541,13
LOC_1985,-25.684446118830753,28.07545969264863,14
LOC_1986,-24.007055248790454,29.348290820023895,23
LOC_1987,-34.01455526065312,18.386344913366305,8
LOC_1988,-33.76661856012544,25.523144136589792,15
LOC_1989,-25.76917106742649,27.240446645989618,28
LOC_1990,-26.372176184222557,28.05330989449771,31
LOC_1991,-26.058617267325207,28.06519870984524,3
LOC_1992,-25.79173910937666,28.175133098330775,13
LOC_1993,-34.132715921996834,18.2936108934434,8
LOC_1994,-25.970804323191548,28.1265104564019,13
LOC_1995,-29.79545216305968,31.00436301268942,11
LOC_1996,-29.15818011643772,26.160438268794504,17
LOC_1997,-34.12623947046191,18.686398865837557,8
LOC_1998,-33.55146681850521,18.398163847129545,7
LOC_1999,-33.0222006636872,28.008278794134693,20
LOC_2000,-29.66437407125427,31.191757382595313,11
LOC_2001,-32.939572980985155,28.02589055518832,20
LOC_2002,-29.93292621863285,31.116762093135552,10
LOC_2003,-28.771035289199183,24.75994932024994,26
LOC_2004,-25.566442212247928,28.18231499712188,14
LOC_2005,-25.980622400107,27.993381982227508,3
LOC_2006,-25.620153278089656,30.79664834639895,21
LOC_2007,-29.78303076346249,31.1206329528047,10
LOC_2008,-26.21818222070854,28.066669834957764,2
LOC_2009,-26.354998474440777,28.153828639931294,32
LOC_2010,-33.933825390528284,25.58829984485281,15
LOC_2011,-26.40243951864796,28.12972377429303,32
LOC_2012,-34.003961963836296,18.172048728684945,7
LOC_2013,-26.319771059915496,27.854610158610765,3
LOC_2014,-29.92997077698184,30.673330376039004,11
LOC_2015,-33.93286612885916,18.39581714475031,5
LOC_2016,-30.002179332666767,30.911846417710997,10
LOC_2017,-33.63682777480281,18.257391262469326,7
LOC_2018,-26.12600751499088,28.0801978566948,3
LOC_2019,-25.524652436594153,28.138939136696287,14
LOC_2020,-33.948814394434045,18.162043618775343,7
LOC_2021,-25.80585479547565,28.495372012730257,13
LOC_2022,-25.936237657826045,28.02444840692679,3
LOC_2023,-26.286708960981095,27.86752554205965,3
LOC_2024,-26.22674380329837,27.929524680860045,3
LOC_2025,-29.759193362530375,30.99575998433871,11
LOC_2026,-34.14279064549351,18.388455726793705,8
LOC_2027,-32.95598347836857,28.027194784574128,20
LOC_2028,-33.81499752809037,18.405702607626203,7
LOC_2029,-29.682294455474704,31.279729144061555,10
LOC_2030,-25.633194659638782,28.13810924671855,14
LOC_2031,-26.005003247068363,28.093965406038983,3
LOC_2032,-29.875459066071176,31.163077227205896,10
LOC_2033,-34.07528065736727,18.635127414848103,8
LOC_2034,-33.540202625465,18.65613699913719,7
LOC_2035,-26.429004342328295,27.98919823886798,31
LOC_2036,-29.26265130788738,26.20945107397251,18
LOC_2037,-23.8491384763542,29.226851969009267,23
LOC_2038,-25.956252092773397,28.00059849420992,3
LOC_2039,-25.7172538984903,28.3209505013516,13
LOC_2040,-29.02006963002978,26.29968364798559,17
LOC_2041,-34.279244490944954,18.404432318218188,8
LOC_2042,-29.16995449621811,26.379913944293,18
LOC_2043,-25.96487373685719,28.143919365878624,13
LOC_2044,-23.82976301375942,29.385547415838207,23
LOC_2045,-25.778306192861233,27.20722867853415,28
LOC_2046,-26.391672826904895,27.861630246274583,2
LOC_2047,-29.788036471305404,31.107135304438497,9
LOC_2048,-29.711344590717516,31.060387453625204,11
LOC_2049,-26.22384521623438,28.12149691695596,29
LOC_2050,-33.81736894926047,18.345413192652384,7
LOC_2051,-25.632354828318885,27.235934891446252,27
LOC_2052,-26.23231402891637,27.703237191488665,3
LOC_2053,-30.013258767604075,31.072671577183545,10
LOC_2054,-32.96915977338038,27.91889573095537,19
LOC_2055,-33.809642775660485,18.221905020931175,7
LOC_2056,-29.734836583567365,31.005347945507875,11
LOC_2057,-28.705034686073688,24.739372055834387,25
LOC_2058,-30.023589987887107,31.267003670901047,10
LOC_2059,-26.096448975794623,27.870830954780832,3
LOC_2060,-26.20020716203425,28.079713926830006,2
LOC_2061,-23.9434463699891,29.351830848258945,23
LOC_2062,-33.97303445069487,18.319582780067353,7
LOC_2063,-29.95663600497465,31.05875465351691,10
LOC_2064,-26.066673433171836,27.998295551370536,3
LOC_2065,-34.17526065204441,18.41892164588156,8
LOC_2066,-23.989413734132576,29.479944989740876,24
LOC_2067,-29.906028203854035,30.9508834600322,11
LOC_2068,-28.60089993214088,24.83073172278524,25
LOC_2069,-33.730229501163286,18.365013646217232,7
LOC_2070,-30.08971771245461,31.00634223538264,10
LOC_2071,-32.89837876201228,27.942518014712903,19
LOC_2072,-29.671081169622283,31.051780028163076,11
LOC_2073,-34.13132149868408,18.535961026417716,8
LOC_2074,-33.24693124435368,27.938526796133623,20
LOC_2075,-33.93299989202251,18.50442551908011,8
LOC_2076,-29.702860582698023,30.97444784801688,11
LOC_2077,-28.602699042415985,24.67449831215316,25
LOC_2078,-26.330624089654187,27.815854164587073,3
LOC_2079,-33.604643761160666,18.11927217342439,7
LOC_2080,-26.534189859372503,28.294409007659393,32
LOC_2081,-33.986249110489275,18.02170078603906,7
LOC_2082,-26.26258160038236,28.209058524846565,32
LOC_2083,-33.84476629750757,25.517913098870252,15
LOC_2084,-26.005254630109032,28.207966145817977,13
LOC_2085,-25.62549316134799,27.925695196650143,14
LOC_2086,-34.16309900877426,18.37768309766101,8
LOC_2087,-33.7647285742762,18.68172439254455,8
LOC_2088,-33.82837244565317,18.54837772142561,6
LOC_2089,-34.12712343852796,25.56627345393092,16
LOC_2090,-30.149381936032235,30.74798317778601,9
LOC_2091,-33.73316192779626,18.181952066012833,7
LOC_2092,-33.03620893708813,28.035023238690343,20
LOC_2093,-30.03992549294368,30.971246231824477,10
LOC_2094,-26.231225789306315,28.019226384487983,2
LOC_2095,-25.440876713510946,30.99268280837621,21
LOC_2096,-33.93491320280016,18.18548899564424,7
LOC_2097,-26.432797922968913,28.091093526976028,32
LOC_2098,-29.596022033501026,30.96125383270634,11
LOC_2099,-26.049367304651817,28.074055417836338,3
LOC_2100,-26.25030661775102,27.943292361919447,3
LOC_2101,-33.98950946559023,25.442688393993887,15
LOC_2102,-26.146076890793022,27.9658941202282,3
LOC_2103,-29.232962139574035,26.2740777617108,18
LOC_2104,-23.87095912071167,29.485465408016932,23
LOC_2105,-25.89968789242329,28.19371170408017,13
LOC_2106,-33.96705342168452,25.68981318530103,16
LOC_2107,-34.076857149985685,25.579640598745577,16
LOC_2108,-25.748265878762872,27.243939341981065,28
LOC_2109,-33.62376992954872,18.333641961655132,7
LOC_2110,-26.191116115857316,28.17349269651302,29
LOC_2111,-29.83096309204383,31.06081399668105,9
LOC_2112,-30.141593180551386,30.94202586457573,10
LOC_2113,-26.289550263778157,27.80664553802083,3
LOC_2114,-25.68465454575548,28.3225953529878,13
LOC_2115,-26.17087956010787,27.918390242322307,3
LOC_2116,-24.09386268392183,29.45648579172406,24
LOC_2117,-33.88271517500173,18.843467942966026,8
LOC_2118,-26.145016179467547,28.15022643126,4
LOC_2119,-26.007435700270193,28.27167243832405,13
LOC_2120,-26.29828466784075,27.94928127811883,1
LOC_2121,-34.32357236962442,18.61277575142764,8
LOC_2122,-26.349515612770773,28.034000348942783,30
LOC_2123,-34.11747170699634,18.485883045738348,8
LOC_2124,-26.089493668333,28.333126256955936,31
LOC_2125,-34.40901258591116,18.369843751653057,8
LOC_2126,-34.00070416281307,18.423465801661777,8
LOC_2127,-33.6633568147561,18.257421362728568,7
LOC_2128,-33.91870175668995,18.579924340063457,8
LOC_2129,-26.065552477573537,27.945905965257005,3
LOC_2130,-26.446269750032663,28.18340656237283,32
LOC_2131,-26.44029842698095,27.78251301373827,1
LOC_2132,-28.97627575421548,26.26486380718336,17
LOC_2133,-25.662914924396993,27.194941468575585,27
LOC_2134,-23.890705307401177,29.515746587539716,24
LOC_2135,-30.01654139593498,31.01810171580041,10
LOC_2136,-29.84589055794697,30.94505255191844,11
LOC_2137,-34.126268762301216,18.350419268962323,8
LOC_2138,-29.001312955109437,26.124961169994137,17
LOC_2139,-28.847216929013182,26.29377877553209,17
LOC_2140,-32.976445305170124,27.815622638551712,19
LOC_2141,-25.52079571083692,30.948633708901376,22
LOC_2142,-30.21471216626925,31.068333541158346,10
LOC_2143,-29.288446411454235,26.37134945254485,18
LOC_2144,-28.964513816897288,26.209070139910818,17
LOC_2145,-34.105254531788795,18.376348094423083,8
LOC_2146,-23.933375139351785,29.47462713786044,24
LOC_2147,-26.101701103813124,27.718980367648836,3
LOC_2148,-25.566239714044677,27.15609480095165,27
LOC_2149,-29.139958692116384,26.172463350112157,17
LOC_2150,-26.260700030449904,27.923054627390105,3
LOC_2151,-25.731405476578715,27.99790000529079,14
LOC_2152,-26.294145672495883,28.15866679767514,32
LOC_2153,-29.177381920329296,26.235975672955732,18
LOC_2154,-29.078811988246613,26.224026524728252,17
LOC_2155,-25.71776501785986,28.10672106186148,14
LOC_2156,-32.82815552240973,27.91714536681973,19
LOC_2157,-26.134172677504687,28.10716741891616,1
LOC_2158,-33.71279380134311,18.37231871029741,7
LOC_2159,-34.11283133181016,18.500023003063266,8
LOC_2160,-26.12122640649546,27.910590927726233,3
LOC_2161,-29.961217388524148,31.03364794381856,10
LOC_2162,-33.84881841260662,18.6256496909267,8
LOC_2163,-33.79606737233933,18.641763546643688,8
LOC_2164,-33.91102360807974,18.65896598489094,8
LOC_2165,-25.277413942282017,30.99284547323463,21
LOC_2166,-33.66296364156048,18.425690511874397,7
LOC_2167,-25.37582037337367,30.934096886707245,21
LOC_2168,-33.7824284853734,18.094652743826867,7
LOC_2169,-33.602595052808596,18.177918054647915,7
LOC_2170,-30.06117570164569,30.996472303924865,10
LOC_2171,-33.6733490387617,18.40050807915689,7
LOC_2172,-34.098423976159914,18.67420014518517,8
LOC_2173,-29.939007476669342,31.204071878112583,10
LOC_2174,-26.11579113339075,27.927027078777012,3
LOC_2175,-33.69802037020807,18.567298628716024,7
LOC_2176,-30.021500728435473,30.95321035895965,10
LOC_2177,-34.01225807798199,18.542870941740684,8
LOC_2178,-33.011222113474886,27.982541595529607,20
LOC_2179,-33.95354588084523,18.643576706186593,8
LOC_2180,-28.661677435101183,24.720588531617384,25
LOC_2181,-28.77640723840155,26.311430368718092,17
LOC_2182,-28.69645434331793,24.6101748771103,25
LOC_2183,-33.08616767943461,28.026659411338496,20
LOC_2184,-26.394476249595847,28.026247491577223,31
LOC_2185,-29.905535547901984,31.019478080282003,10
LOC_2186,-26.34103748290432,27.724384524146434,3
LOC_2187,-32.977920518722215,27.875020070147738,19
LOC_2188,-25.685757403705892,28.352657527953628,13
LOC_2189,-34.00337027681449,18.343193659493497,5
LOC_2190,-23.72135404875946,29.51421164848777,23
LOC_2191,-26.310317097885985,28.035183269157116,29
LOC_2192,-29.876720349505742,31.168773679543957,10
LOC_2193,-33.89608373341102,25.619150096520418,15
LOC_2194,-26.066191765934526,27.890228270335285,3
LOC_2195,-25.586690817414816,28.196774081581875,14
LOC_2196,-32.98143531689061,28.05410952133311,20
LOC_2197,-26.0423630948818,28.104646761705432,3
LOC_2198,-29.95311514408391,31.003697516978885,10
LOC_2199,-33.75474524713693,18.826033887444,8
LOC_2200,-25.63143250198123,28.32910588430735,13
LOC_2201,-25.97306699878697,28.15251008730977,13
LOC_2202,-24.05015923930057,29.47856082187199,24
LOC_2203,-25.542574649248085,31.02842190678009,22
LOC_2204,-26.076528854594905,28.14440981097743,1
LOC_2205,-34.397245606378654,18.027093237800617,8
LOC_2206,-25.680959259145396,28.237392345539536,12
LOC_2207,-33.85401955750687,25.583919414066436,15
LOC_2208,-29.94069253465706,30.95003132176088,9
LOC_2209,-26.264528500016787,28.000684407993365,2
LOC_2210,-26.361120602085983,27.79662269697667,3
LOC_2211,-25.7065082983812,27.11367729299739,27
LOC_2212,-29.928959590274644,31.19451033844279,10
LOC_2213,-25.52462730195724,31.00697262557671,22
LOC_2214,-29.96327494488983,30.68217830219028,11
LOC_2215,-23.924390430639953,29.398125391273844,23
LOC_2216,-26.242465647348418,28.16208276000948,30
LOC_2217,-25.91888021502084,27.987997843941905,3
LOC_2218,-23.93547666288053,29.56205044584185,24
LOC_2219,-23.869026480542733,29.544477661934895,24
LOC_2220,-34.023838933965735,18.175791982324075,7
LOC_2221,-34.026127239651466,18.394201662207212,8
LOC_2222,-30.098611875282568,30.95726748052678,10
LOC_2223,-34.202845924605995,18.169937107016622,6
LOC_2224,-26.381049741947947,27.81185885127171,3
LOC_2225,-25.455304253219193,30.90551827630066,21
LOC_2226,-33.72628874204877,18.30463342628773,7
LOC_2227,-34.138666452689556,25.628322977724338,16
LOC_2228,-26.28236152020232,28.186632020982163,32
LOC_2229,-26.40503360640255,28.107046743371857,32
LOC_2230,-25.771713251296024,28.2800446688337,13
LOC_2231,-33.726361491132714,18.372008792135336,7
LOC_2232,-25.793625888192956,28.262360023593548,13
LOC_2233,-26.207127545829955,28.007743752761463,1
LOC_2234,-23.76902944432469,29.410267485507248,23
LOC_2235,-33.91420990694921,25.789710094889564,16
LOC_2236,-25.53080734846534,30.7835619234762,21
LOC_2237,-26.17616270712464,27.749004355403898,3
LOC_2238,-34.068958822052416,18.48888595574405,8
LOC_2239,-33.844313237707524,18.37230317726416,7
LOC_2240,-29.787852378429815,30.81882219097663,11
LOC_2241,-34.16608874608972,18.230170028790525,6
LOC_2242,-26.173727587392133,27.891339130470733,3
LOC_2243,-33.94116318643927,18.580620576683565,8
LOC_2244,-33.82195806850902,18.6382338775916,8
LOC_2245,-33.77035753081656,18.715121261741512,8
LOC_2246,-26.128382559381308,27.7916483166686,3
LOC_2247,-33.974574803608355,18.173917764147927,7
LOC_2248,-25.62800039749632,28.01772482305994,14
LOC_2249,-34.077151299735846,18.6519942610386,8
LOC_2250,-34.15769395880651,18.49510040179552,8
LOC_2251,-30.307340135838512,31.03122789030576,10
LOC_2252,-29.127014095173717,26.232962869384743,18
LOC_2253,-34.06787835910882,18.409779910115027,8
LOC_2254,-25.692269462870957,28.05546295431122,14
LOC_2255,-28.88769819152355,24.80105382318279,26
