CustomerID,Lat Long,Latitude,Longitude,location_id,Gender,Senior Citizen,Partner,Dependents,Tenure Months,Phone Service,Multiple Lines,Device Protection,internet_access_type_sa,ups_included,data_cap,Tech Support,Paperless Billing,payment_method_sa,contract_type_sa,Monthly Charge ZAR,Total Charges ZAR,Churn Label,Churn Value,Churn Score,CLTV,Churn Reason
4c1d673104f586cff817feddbc042f6486147e8f0586cc44eb25aca9864404cc,"-33.8341, 18.3057",-33.834126033632565,18.305698824746315,LOC_1276,Female,Yes,Yes,No,48,Yes,Yes,Yes,Fibre,Yes,Capped,Yes,No,EFT,MTM_POSTPAID,2055.38,95180.75,Yes,1,67,5915,Competitor offered more data
ff3624a6e3615a41f675d57028c165ff57662f9faa18af2e582fbdf111a12408,"-26.0530, 28.2287",-26.053010633545423,28.228698351482297,LOC_1277,Male,No,No,No,10,Yes,No,Yes,Fibre,Yes,Capped,No,Yes,EFT,MTM_POSTPAID,1827.0,18925.38,Yes,1,84,5035,Competitor made better offer
f61f32b15f2c4753d46a86fb8b1b38a078497de31d709f9b5a27be776e02151a,"-26.3931, 28.2735",-26.393067573485165,28.273458135802535,LOC_1278,Male,Yes,No,No,8,No,No phone service,Yes,Fixed-LTE/5G,No,Uncapped,No,Yes,EFT,MTM_POSTPAID,514.5,3883.25,Yes,1,85,5971,Competitor had better devices
26935066bcf70d7c40d82dff603a7c6ee3fa06392f4d5dc25d886110c7be9c80,"-25.4797, 31.0790",-25.479739556568873,31.079011819440577,LOC_1279,Male,No,No,No,2,Yes,No,No,Fixed-LTE/5G,No,Uncapped,No,No,RETAIL,MTM_POSTPAID,781.38,1310.75,Yes,1,99,4655,Competitor had better devices
512540c4ef66b40ffd04e635c3a9a1972becbc0de6f75bf1d5e222edc4d3bdbc,"-25.7447, 28.1616",-25.7446779321873,28.161649704227624,LOC_1280,Female,No,No,No,3,No,No phone service,No,Fixed-LTE/5G,No,Uncapped,No,No,EFT,MTM_POSTPAID,441.88,1030.75,Yes,1,76,2088,Competitor offered higher download speeds
92cc1020bf3089b1dc342e9e576499be6d2431bc32b183f5bc61a9f493246995,"-33.9639, 18.1848",-33.96387499044835,18.18481634401658,LOC_1281,Female,No,No,No,4,Yes,Yes,Yes,Fibre,Yes,Uncapped,No,No,DEBIT_ORDER,MTM_POSTPAID,1470.88,5837.12,Yes,1,95,5552,Competitor offered higher download speeds
6ce0599c690c352d0f0a3ea308830326ed47506474032b9bc95044b388440016,"-33.8401, 18.4127",-33.840100406542994,18.412686313807477,LOC_1282,Male,Yes,Yes,No,37,Yes,Yes,No,Fibre,No,Uncapped,No,Yes,EFT,MTM_POSTPAID,1499.75,55495.12,Yes,1,86,4712,Competitor offered higher download speeds
2c6e513b2a57e522b835c020031de3c4b526d3253b3b0021d71394fb5c7df7fb,"-29.7712, 31.0221",-29.771186848370593,31.022072982552235,LOC_1283,Female,No,No,No,1,Yes,No,No,Fibre,Yes,Uncapped,No,Yes,EFT,MTM_POSTPAID,1307.25,1307.25,Yes,1,75,4692,Competitor offered more data
cde30c43c716c9648ad3fe5e3a15487d5d1bd0a78c4a62ba6861921169a84202,"-25.6929, 28.3779",-25.69292915075146,28.377867778410977,LOC_1284,Female,No,No,No,5,Yes,Yes,No,Fibre,Yes,Uncapped,No,Yes,EFT,MTM_POSTPAID,1589.0,7971.25,Yes,1,73,5090,Competitor offered more data
cc1445a27770843c3ba4f3afb69a7543da1e23d5ee26645835b4610668ba6028,"-23.9159, 29.4705",-23.91592494930992,29.470501217011,LOC_1285,Female,Yes,No,No,28,Yes,Yes,Yes,Fibre,Yes,Uncapped,No,Yes,EFT,MTM_POSTPAID,1857.62,55168.75,Yes,1,83,5030,Competitor offered more data
a9201944e929f8f0de98c7881aaeb92859836ce164887c56056bc409db7b3c7d,"-23.9662, 29.4515",-23.96621570718606,29.451501306099267,LOC_1286,Female,No,No,No,30,Yes,No,Yes,Fixed-LTE/5G,Yes,Capped,Yes,No,DEBIT_ORDER,12M_CONTRACT,1493.62,44282.0,Yes,1,73,2313,Competitor made better offer
3b5dd9920d4268b56f540fe3e1bd14224f26b466f938001697b09acad29d495d,"-33.7225, 18.4332",-33.72250650665188,18.433229126665825,LOC_1287,Male,Yes,No,No,36,Yes,Yes,No,Fibre,No,Capped,No,Yes,EFT,MTM_POSTPAID,1589.88,55767.25,Yes,1,92,5692,Competitor made better offer
c98733b3c55cad2cf59da99c38ad1c3ae1c6818f475c8172734cf36f6cdd564c,"-33.8570, 18.4920",-33.85704809300951,18.491974589357284,LOC_1288,Female,No,No,No,1,No,No phone service,No,Fixed-LTE/5G,No,Uncapped,No,Yes,EFT,MTM_POSTPAID,625.62,625.62,Yes,1,70,3351,Price too high
1678142adf34c35e63b29bb01c5d6a2b0e5f785d75275c2c9a71f587cd9ee3a1,"-30.0026, 31.1077",-30.002605940175915,31.10770161204862,LOC_1289,Female,Yes,Yes,Yes,4,Yes,No,No,Fixed-LTE/5G,No,Uncapped,No,No,EFT,MTM_POSTPAID,805.0,3178.0,Yes,1,92,4797,Product dissatisfaction
a30b55fd68f5a317a6133f2bf1b9de5ae7db7ed0126ca0ca20c3218dfd2df040,"-29.8871, 30.9186",-29.887116255830943,30.91856475923748,LOC_1290,Male,No,Yes,No,17,Yes,No,Yes,Fibre,No,Capped,No,Yes,EFT,MTM_POSTPAID,1564.5,26940.38,Yes,1,96,2544,Service dissatisfaction
d030adb0aa3fe301858d8eb4883b3d7aa37e23562f52a09d30c4fa4a51fc51ba,"-30.1041, 30.8719",-30.10406195487903,30.87193314475242,LOC_1291,Male,No,No,No,3,Yes,No,No internet service,,No Internet Service,No Internet Service,No internet service,Yes,RETAIL,MTM_POSTPAID,346.5,1017.62,Yes,1,79,4323,Lack of self-service on Website
f32c25b3fe826aa8a85474bd043237e2323ca433936c4b79b8984036f91c0bb3,"-25.7358, 28.3545",-25.735755526278304,28.354467022568564,LOC_1292,Male,No,Yes,Yes,4,Yes,Yes,No,Fixed-LTE/5G,No,Uncapped,No,Yes,EFT,MTM_POSTPAID,890.75,3948.0,Yes,1,69,5691,Network reliability
b3583dc10ed360bdf2ff274a60bf8453264d7d4064490a21beed9d2e4de9c9ec,"-29.8878, 30.7903",-29.8877731919638,30.790254218779005,LOC_1293,Male,No,No,No,4,Yes,No,No,Fibre,No,Uncapped,No,Yes,EFT,MTM_POSTPAID,1417.5,5964.88,Yes,1,88,3591,Limited range of services
eabfb74205f408bbb28ef2328ee3d22c79b831e93094dcc63b03fa4d793b04e9,"-34.0234, 18.7148",-34.02340405106396,18.71479454265686,LOC_1294,Male,No,No,No,26,Yes,Yes,Yes,Fibre,No,Uncapped,No,Yes,EFT,MTM_POSTPAID,1721.12,44017.75,Yes,1,99,4997,Lack of affordable download/upload speed
47ff87888caf50fcb2adecf0d5d98f812490b44fd7b7b23513e5faf16a30f7ac,"-33.6348, 18.0761",-33.63477196583537,18.076077834494335,LOC_1295,Male,No,No,No,5,No,No phone service,No,Fixed-LTE/5G,Yes,Uncapped,No,Yes,RETAIL,MTM_POSTPAID,892.5,5354.12,Yes,1,86,4630,Long distance charges
f694c57056c37b1ad2ecfa6d89e2a3a6d03d06105125a38a17ab4c43138d9da7,"-34.1281, 18.3148",-34.12810774151758,18.314782596090417,LOC_1296,Female,No,Yes,No,4,Yes,Yes,No,Fibre,Yes,Uncapped,No,Yes,EFT,MTM_POSTPAID,1603.88,6394.5,Yes,1,90,2140,Extra data charges
16db2ebc79a40e601a8135d144dd4b7ed595f29a7895483ff0958d065f518b22,"-26.0940, 28.1758",-26.094041057247647,28.17577809558752,LOC_1297,Male,No,No,No,1,Yes,No,No,Fibre,No,Uncapped,No,Yes,EFT,MTM_POSTPAID,1589.88,1589.88,Yes,1,80,5086,Price too high
e115437950e360d756c07a08c5b1c50828e1dee8c4bc1cb4a169078477a2f791,"-25.8720, 28.0301",-25.87199377586022,28.030051283361743,LOC_1298,Male,No,No,No,1,Yes,No,No,Fibre,No,Uncapped,No,No,RETAIL,MTM_POSTPAID,1214.5,1214.5,Yes,1,84,2847,Product dissatisfaction
adb4b39c4bc8a5b892869ae78eb47837d3e4fca19cfc5b71744a37b3bad43713,"-33.8523, 25.4684",-33.85227320962833,25.46835231962382,LOC_1299,Female,Yes,No,No,8,Yes,No,Yes,Fibre,No,Uncapped,No,Yes,CREDIT_CARD,MTM_POSTPAID,1652.88,13001.62,Yes,1,83,3676,Service dissatisfaction
b61badf27633e91f4b6cbd6e90c7b9151fa638c56b2f1e12fdd3ea9149266628,"-33.9257, 18.4968",-33.9256769807776,18.49675706774268,LOC_1300,Female,No,Yes,Yes,1,Yes,No,No internet service,,No Internet Service,No Internet Service,No internet service,Yes,CREDIT_CARD,MTM_POSTPAID,352.62,352.62,Yes,1,70,4277,Lack of self-service on Website
022870dfee4aa6967c1b3f048611e2b573cf247de4b705a67246e263b66dd5a7,"-26.3701, 28.0401",-26.3701102959135,28.04005065127007,LOC_1301,Male,Yes,No,No,50,Yes,Yes,No,Fibre,No,Uncapped,No,Yes,EFT,MTM_POSTPAID,1674.75,84292.25,Yes,1,73,4287,Network reliability
4ddff5e230998bed5ec5dc795daa8405c9ef4abc5f3196007a0e898abba0d03c,"-30.0507, 30.9898",-30.050688704721825,30.98975323961812,LOC_1302,Female,No,No,No,26,Yes,Yes,No,Fibre,No,Uncapped,No,Yes,DEBIT_ORDER,MTM_POSTPAID,1311.62,32111.62,Yes,1,76,2934,Don't know
775de96fa76c5c9a2dbaee0f574ccd10e70214504946d0e292d96e4973dafc52,"-29.1612, 26.1476",-29.161155169495753,26.14760777092171,LOC_1303,Female,No,No,No,6,No,No phone service,Yes,Fixed-LTE/5G,No,Uncapped,No,Yes,EFT,MTM_POSTPAID,839.12,5339.25,Yes,1,80,2240,Competitor had better devices
12d8defc66aa887fdedb181fa4e0c99dcaece9f25c0bf60063ba0c0993aa9d5f,"-34.0437, 18.4138",-34.043660132104506,18.413770920084495,LOC_1304,Female,No,No,No,3,Yes,Yes,No,Fixed-LTE/5G,No,Uncapped,Yes,Yes,EFT,MTM_POSTPAID,1113.0,2723.88,Yes,1,70,3155,Competitor offered higher download speeds
fd61bedfffa2a45697d7a85b7f38500e194a0e07bbb830687d76bf6d7a5b1671,"-33.0848, 27.8576",-33.08475922180624,27.85762705492429,LOC_1305,Male,No,No,No,3,No,No phone service,No,Fixed-LTE/5G,Yes,Uncapped,Yes,Yes,RETAIL,MTM_POSTPAID,644.88,1902.25,Yes,1,91,5825,Competitor offered more data
d3c877527a986d238c930eb1ea6b119f0cbd0faa786bff6674fc48b8ca82d5a0,"-23.9294, 29.6691",-23.92936821099241,29.669107940196422,LOC_1306,Female,No,No,No,1,Yes,No,No,Fixed-LTE/5G,No,Uncapped,No,Yes,EFT,MTM_POSTPAID,771.75,771.75,Yes,1,70,5955,Competitor made better offer
380e0e141ccc8b9702052bcf3a1a2c3b1089bec697b66fda1de5ff23403a34bb,"-25.7523, 28.1612",-25.75226965114628,28.16119794178199,LOC_1307,Male,No,No,No,14,No,No phone service,Yes,Fixed-LTE/5G,No,Uncapped,No,Yes,EFT,MTM_POSTPAID,888.12,12473.12,Yes,1,82,4883,Competitor had better devices
301eb129cfbd6421b5ae0ab4e885885b684117ff85ced74fae3607b54cb392fd,"-25.6818, 28.1451",-25.681774566282563,28.145149165541707,LOC_1308,Female,Yes,Yes,No,61,Yes,Yes,Yes,Fibre,Yes,Uncapped,No,Yes,CREDIT_CARD,12M_CONTRACT,1827.0,112087.5,Yes,1,84,4412,Competitor had better devices
285a48586ade862a2c2795742105d840f8f54a7b3a0f699e8a1f0711ac4a01c6,"-26.3857, 27.9488",-26.385669432919364,27.948754578176832,LOC_1309,Female,Yes,Yes,No,40,No,No phone service,No,Fixed-LTE/5G,Yes,Uncapped,No,Yes,EFT,MTM_POSTPAID,687.75,28654.5,Yes,1,99,2296,Competitor offered higher download speeds
0b8367fe9a493e0f6f76241d4d816916bba688223e73cfadbb717fa745766cb8,"-23.9614, 29.6099",-23.961401941651975,29.609925575855435,LOC_1310,Female,No,No,No,58,Yes,No,Yes,Fibre,Yes,Capped,No,Yes,EFT,12M_CONTRACT,1862.88,107552.38,Yes,1,82,5902,Competitor offered higher download speeds
8bf611b390f8955b0ce77fd6de2fa317fb0fba09ba39486fe980e186ae21e3d4,"-33.9487, 18.1250",-33.94874097490805,18.1249679619788,LOC_1311,Female,No,No,No,18,Yes,No,No,Fibre,No,Capped,No,Yes,EFT,MTM_POSTPAID,1680.88,30462.25,Yes,1,97,5581,Competitor offered higher download speeds
0e19557a04c821a9d7d7731c3beaf351e45bcc700de7c941bf852b263415f221,"-23.9176, 29.4823",-23.91759366740809,29.482348917970945,LOC_1312,Female,No,No,No,7,Yes,Yes,No,Fibre,No,Uncapped,No,Yes,DEBIT_ORDER,MTM_POSTPAID,1314.25,9676.62,Yes,1,96,5514,Competitor offered more data
03cdbd7f62fd7cdc1d358fea34de2814783707abe7a73d0b6f8788711e186b36,"-29.6029, 30.9865",-29.60290068096212,30.9864994039373,LOC_1313,Male,Yes,No,No,2,Yes,No,No,Fixed-LTE/5G,No,Uncapped,No,Yes,EFT,MTM_POSTPAID,782.25,1639.75,Yes,1,98,4618,Competitor offered more data
8a03c1417404e7d3e333c54ac953f92f8c9d53f57ffd148d10d4bc1ea1ab764c,"-26.1652, 27.8165",-26.16516301109142,27.8164899843037,LOC_1314,Male,No,No,No,19,Yes,No,Yes,Fixed-LTE/5G,No,Uncapped,Yes,Yes,CREDIT_CARD,MTM_POSTPAID,962.5,18313.75,Yes,1,73,4539,Competitor offered more data
0b216cfc0dfea1778e0f3a94032b5b025d6bb46b023812a2f7fbaf53f76b0914,"-26.4420, 27.9071",-26.44203847179391,27.907138550820537,LOC_1315,Male,No,Yes,No,11,Yes,Yes,No,Fibre,No,Uncapped,No,Yes,EFT,MTM_POSTPAID,1301.12,14598.5,Yes,1,80,5075,Competitor made better offer
e522b86af813f1dd71c218da173cbb8e45268262ad0f701546d5e32c8093ac33,"-33.9182, 25.6317",-33.918181863841326,25.631695399390583,LOC_1316,Female,No,Yes,No,39,Yes,No,Yes,Fibre,No,Capped,Yes,Yes,CREDIT_CARD,12M_CONTRACT,1832.25,72359.88,Yes,1,68,2371,Competitor made better offer
8ac22fbd77c69e359fe246a6d57194f7d7c80147b0a3103987755a7794530e26,"-29.7836, 30.8990",-29.78360707881584,30.89898494924815,LOC_1317,Female,No,No,No,15,Yes,Yes,No,Fixed-LTE/5G,No,Capped,No,Yes,RETAIL,MTM_POSTPAID,974.75,15746.5,Yes,1,73,4519,Price too high
d993e17d3174ce11d704fdd7ba113d27672abd37f10ea47a1a5eb35b6e6b378e,"-26.2188, 28.0689",-26.21876920423671,28.06893458923301,LOC_1318,Female,No,No,No,5,Yes,No,No internet service,,No Internet Service,No Internet Service,No internet service,No,CREDIT_CARD,MTM_POSTPAID,347.38,1890.88,Yes,1,99,3799,Product dissatisfaction
6f9fa004db81413c8ed07d484a61195990dc30e6fe50e9d9694940a19aaa5470,"-34.0813, 25.7729",-34.08133966744092,25.77291532286864,LOC_1319,Female,No,No,No,1,Yes,No,No,Fibre,No,Uncapped,No,Yes,EFT,MTM_POSTPAID,1230.25,1230.25,Yes,1,88,5963,Service dissatisfaction
722f8e3ff18b377b542e78a2927a571b2a9c24782df6ddef1c341d12a0216f9c,"-32.8618, 27.9254",-32.86177507742179,27.92535406094956,LOC_1320,Male,Yes,Yes,No,10,Yes,Yes,No,Fibre,No,Uncapped,No,No,EFT,MTM_POSTPAID,1497.12,14905.62,Yes,1,81,3336,Lack of self-service on Website
1996125b80b999544fc543959a0a51af1f9e63c77e41001e4122ca41abf5a3fb,"-30.0098, 30.8165",-30.009783747901377,30.81650825300657,LOC_1321,Male,No,No,No,6,Yes,No,Yes,Fibre,No,Uncapped,No,No,RETAIL,MTM_POSTPAID,1653.75,10070.38,Yes,1,100,3469,Network reliability
76a60070b771cecdb57df8e514fbce4047604623acc4ec4596823e4619621bb3,"-29.7675, 30.9014",-29.76749189110177,30.901448523341436,LOC_1322,Female,Yes,Yes,No,16,Yes,Yes,No,Fibre,No,Uncapped,No,Yes,CREDIT_CARD,MTM_POSTPAID,1493.62,24065.12,Yes,1,66,5769,Limited range of services
e7232866f2be02624a7112c30300dad70f04eac902f926d6a39138169b5550cd,"-26.1700, 27.9872",-26.16999242064041,27.98718913918821,LOC_1323,Female,No,No,No,2,Yes,No,No,Fibre,No,Uncapped,No,Yes,RETAIL,MTM_POSTPAID,1393.88,2672.25,Yes,1,100,5082,Lack of affordable download/upload speed
4ff21013f7344438d4484df50ebb67c92913a9d052a7e7317a758ec2bba66a05,"-29.0599, 26.1748",-29.059918945097024,26.174776488100537,LOC_1324,Female,Yes,No,No,2,Yes,No,No,Fibre,No,Uncapped,No,Yes,EFT,MTM_POSTPAID,1393.0,3413.38,Yes,1,94,4322,Long distance charges
b5baefa5ab05313aa5f28871d00cdd809c1d39cf18703356fd16760a2ac576c6,"-33.6128, 18.4474",-33.61276557364988,18.447362492120867,LOC_1325,Male,Yes,No,No,19,Yes,Yes,No,Fibre,No,Capped,No,Yes,EFT,MTM_POSTPAID,1585.5,29050.0,Yes,1,87,2373,Extra data charges
9e156a8e1c342ecfaeb37903eae1b98f1691658387e68dd60c97db3f353408f4,"-25.4251, 30.9950",-25.425068890228715,30.99499543536625,LOC_1326,Female,No,No,No,1,Yes,No,No internet service,,No Internet Service,No Internet Service,No internet service,Yes,DEBIT_ORDER,MTM_POSTPAID,353.5,353.5,Yes,1,98,3061,Price too high
ddf19e86f8ce52de49c4a66655767a7fb9a6320c0f5842330c3f8dd41c8026f8,"-34.0206, 18.7315",-34.02055956086784,18.7314950319214,LOC_1327,Male,No,Yes,No,66,Yes,Yes,Yes,Fibre,No,Capped,No,Yes,CREDIT_CARD,24M_CONTRACT,1855.88,122173.62,Yes,1,83,5602,Product dissatisfaction
e77da8ebbcb4ad74082d19354d82d940ba4e994649db953c9a34d50d9045db2f,"-29.7052, 31.0195",-29.705161081482085,31.019479246887695,LOC_1328,Female,No,No,No,36,Yes,Yes,No,Fibre,Yes,Uncapped,No,Yes,EFT,MTM_POSTPAID,1735.12,63273.0,Yes,1,75,4188,Service dissatisfaction
cd6b6b678c70de0bbb911c51c9a7d3386fb3ebf511918968849236a4e8affda6,"-34.0336, 18.2126",-34.033597901007944,18.212604999562338,LOC_1329,Female,No,Yes,No,39,No,No phone service,Yes,Fixed-LTE/5G,No,Capped,No,No,EFT,MTM_POSTPAID,978.25,38226.12,Yes,1,67,5632,Lack of self-service on Website
5132b4d789076794c8b6dadd3658ee4c5f061bcc5539f35fef4d9993cb26fdd7,"-26.1755, 28.2031",-26.175466298290708,28.20307091953729,LOC_1330,Male,No,No,No,21,Yes,Yes,No,Fibre,Yes,Uncapped,No,Yes,EFT,MTM_POSTPAID,1441.12,32424.88,Yes,1,90,2902,Network reliability
61b44d241d4a2807351167e7985dcea67e128e961681dcf034831321e2c8cbd6,"-29.2493, 26.3363",-29.24930836080158,26.3363024576781,LOC_1331,Male,No,No,No,2,No,No phone service,Yes,Fixed-LTE/5G,Yes,Uncapped,Yes,Yes,CREDIT_CARD,MTM_POSTPAID,707.0,1350.12,Yes,1,86,3620,Don't know
c0eb1d6b852f5b2d826e6a8df0e300c261a7847db61f596994611bf431593b9f,"-30.0047, 31.0525",-30.004659371827145,31.052542033160837,LOC_1332,Female,No,No,No,4,Yes,Yes,No,Fibre,No,Uncapped,No,No,EFT,MTM_POSTPAID,1318.62,5916.75,Yes,1,92,2220,Attitude of service provider
861a8f175b66da76549e6c8e2dfd601c690c2cc6558bbd364be976a1ba914c7c,"-29.8528, 30.9855",-29.852805866138933,30.985504784670745,LOC_1333,Male,No,No,No,35,Yes,No,Yes,Fibre,No,Uncapped,No,Yes,EFT,12M_CONTRACT,1490.12,53035.5,Yes,1,81,5928,Attitude of support person
f59c3c6d061c2e39e57b2f390ccca9ab8a747676c667160597736b96b50f79f0,"-28.7006, 24.8098",-28.70055306331353,24.809803712203927,LOC_1334,Female,No,Yes,No,33,Yes,No,Yes,Fibre,No,Uncapped,No,Yes,EFT,12M_CONTRACT,1641.5,54678.75,Yes,1,76,5080,Attitude of support person
dfd5b7d7535fbc5501d3da2b390a1fdec8e7b1700712d236203aada8d6c96adf,"-28.8662, 24.7431",-28.866191249815284,24.74311361490564,LOC_1335,Male,No,No,No,45,Yes,No,No internet service,,No Internet Service,No Internet Service,No internet service,Yes,EFT,12M_CONTRACT,357.0,16282.88,Yes,1,87,5398,Attitude of support person
8d48e8b04f6e3cd8e8f34bb20f4c0c435d0ff1757772dc0948b45ba58066cf88,"-32.9752, 27.7250",-32.975244136879944,27.724986196410025,LOC_1336,Male,Yes,Yes,No,7,Yes,Yes,No,Fibre,Yes,Capped,No,Yes,CREDIT_CARD,MTM_POSTPAID,1657.25,11779.25,Yes,1,75,3591,Attitude of service provider
4fcf00403c02cd1d49b27f9ae2bcf7df879e74f6c72fde63e3040950b4d01641,"-26.3229, 28.1145",-26.322914346489743,28.11452114244587,LOC_1337,Male,No,No,No,6,No,No phone service,No,Fixed-LTE/5G,Yes,Uncapped,No,Yes,CREDIT_CARD,MTM_POSTPAID,533.75,3652.25,Yes,1,93,4667,Attitude of service provider
dc859977bdb9e4c400c9f5341cd0814058db564b3ec5dc6b10c1dd0dd69cdb39,"-25.5864, 28.2971",-25.586437438119457,28.29707017723695,LOC_1338,Male,Yes,No,No,3,Yes,Yes,No,Fibre,No,Uncapped,No,Yes,EFT,MTM_POSTPAID,1347.5,4160.62,Yes,1,96,3128,Attitude of service provider
a1261ff98dfe4ea872ac3930d063fd15d49f9765475fefdec1620d75eea99cc6,"-25.4982, 31.0853",-25.49815715430596,31.085286978430343,LOC_1339,Female,No,No,Yes,11,Yes,No,No internet service,,No Internet Service,No Internet Service,No internet service,No,CREDIT_CARD,MTM_POSTPAID,351.75,3873.62,Yes,1,95,4500,Attitude of support person
807403d4d00747c787fc1563d4eb4f1c4dd779d20b61a2bc23a4e58d3c7f2653,"-34.1223, 18.2885",-34.122252008519,18.28846348026854,LOC_1340,Female,No,No,No,1,Yes,No,Yes,Fibre,No,Uncapped,No,No,EFT,MTM_POSTPAID,1317.75,1317.75,Yes,1,66,2176,Competitor made better offer
132ed19c62870d94b53169ffa52cd9f91fa7221631882ebe11963b6303287027,"-26.1886, 28.0639",-26.188629316306113,28.06392479737919,LOC_1341,Female,Yes,Yes,No,40,Yes,No,No,Fibre,Yes,Uncapped,Yes,Yes,CREDIT_CARD,12M_CONTRACT,1736.0,71088.5,Yes,1,69,5098,Moved
e871f49f4d47ffb3a0d0dd4f5791a3b244deb6d5056b86957b6fe9ddebe4dc5d,"-33.1025, 27.9323",-33.102461150097085,27.932301960206768,LOC_1342,Male,Yes,No,No,47,Yes,No,No,Fibre,No,Capped,No,No,RETAIL,MTM_POSTPAID,1496.25,70740.25,Yes,1,68,3645,Moved
8aa6a48ef87d42ccce3d82cd24a19a9a9a8707d111af64c2a4b438ba083f5bc1,"-29.6823, 31.0320",-29.682347680199364,31.031953558358538,LOC_1343,Female,No,No,No,7,Yes,No,No internet service,,No Internet Service,No Internet Service,No internet service,No,RETAIL,MTM_POSTPAID,350.88,2884.88,Yes,1,89,5595,Moved
32c82cdf71a186f0189108099075c9cb48b9b105ee02d59974158b038eec7be0,"-29.8599, 31.0361",-29.859925770945367,31.03607984536007,LOC_1344,Male,No,No,No,1,Yes,No,No,Fibre,No,Uncapped,No,No,EFT,MTM_POSTPAID,1232.0,1232.0,Yes,1,70,4238,Competitor had better devices
b70ffb79aa8695a417dd87442494539b478bef8420172a3e8e804ac384142496,"-25.6806, 27.2426",-25.68061736361653,27.242599521076382,LOC_1345,Male,No,Yes,No,7,Yes,No,No,Fixed-LTE/5G,No,Capped,No,Yes,EFT,12M_CONTRACT,870.62,5797.75,Yes,1,75,5651,Competitor offered higher download speeds
bb3f2c7b9b5a2ca5eec8811e8c335f0b00b331d71774ecb79d8009156b3e7ddc,"-25.6690, 28.2154",-25.668983877728277,28.21540992818994,LOC_1346,Female,Yes,No,No,15,Yes,No,No,Fibre,Yes,Uncapped,No,Yes,CREDIT_CARD,MTM_POSTPAID,1317.75,20080.38,Yes,1,99,4526,Competitor offered more data
f696043c4346948e158a0c020b234eee17a74144f327cc78e41274f7c9a0396a,"-34.1009, 18.5533",-34.10089053905605,18.553322586119165,LOC_1347,Female,No,Yes,No,11,Yes,Yes,No,Fibre,No,Uncapped,No,Yes,EFT,MTM_POSTPAID,1645.0,18880.75,Yes,1,67,2120,Competitor made better offer
1650f805815134bf4d2223a104ea555202e5c3a070ac12391c7a2438194cc281,"-34.1520, 18.6397",-34.15204765795914,18.639651754425177,LOC_1348,Male,No,No,No,67,Yes,Yes,Yes,Fibre,Yes,Capped,Yes,Yes,DEBIT_ORDER,12M_CONTRACT,2071.12,136572.62,Yes,1,91,6255,Competitor had better devices
868d806772be8ebe68c604b5fd11f6917a17c9f74b93e129a2639724a00d199d,"-33.8465, 18.2839",-33.84649671570051,18.283860164275147,LOC_1349,Male,No,No,No,8,No,No phone service,No,Fixed-LTE/5G,No,Capped,No,Yes,EFT,MTM_POSTPAID,532.88,3962.88,Yes,1,94,4549,Competitor had better devices
44c08d191765764e5b58dabbf666ee8d2f071cc01494349d886ae03f8497b03d,"-26.3650, 28.0042",-26.36495060620132,28.004154796781773,LOC_1350,Female,No,Yes,No,44,Yes,Yes,No,Fibre,No,Uncapped,No,Yes,EFT,MTM_POSTPAID,1681.75,76371.75,Yes,1,87,5606,Competitor offered higher download speeds
2768c277d142314570ef3ec3d766a469820f3dbc3b486d1e65647ccf336477c4,"-29.2300, 26.1677",-29.230001015374945,26.167739188011236,LOC_1351,Male,Yes,Yes,No,24,Yes,Yes,Yes,Fibre,Yes,Uncapped,No,Yes,EFT,MTM_POSTPAID,1824.38,42593.25,Yes,1,80,2104,Competitor offered higher download speeds
e24c53b62ff5e6ccf4fa94aaabe88ad69cc994e0da37799095bfe9ad479e10f5,"-32.9447, 27.8591",-32.94469195719012,27.859089487851996,LOC_1352,Male,Yes,No,No,15,Yes,Yes,No,Fibre,Yes,Uncapped,No,Yes,EFT,MTM_POSTPAID,1403.5,21301.88,Yes,1,76,4958,Competitor offered higher download speeds
21a10cc5d195e0a6c482d3b0498896abcafc163463441d14373b94b2b532981d,"-33.8255, 18.1291",-33.82548846020289,18.12911434524492,LOC_1353,Female,No,Yes,No,17,Yes,Yes,Yes,Fibre,No,Capped,No,Yes,EFT,MTM_POSTPAID,1823.5,30511.25,Yes,1,79,2365,Competitor offered more data
9f948e88593bd158643b624824be5a270495146e2bd165ddbf1adaba82aea576,"-34.1457, 18.4244",-34.145689317641526,18.424360042053536,LOC_1354,Male,Yes,No,No,1,Yes,No,No,Fibre,No,Uncapped,No,Yes,EFT,MTM_POSTPAID,1218.88,1218.88,Yes,1,78,5844,Don't know
94e12126bab7c3cd033d7b40605cb56f9af8ad55c0800645b97593bf103ff494,"-25.5195, 31.0083",-25.519530883435305,31.00834562956362,LOC_1355,Male,No,No,No,9,Yes,No,No,Fibre,No,Uncapped,No,Yes,EFT,MTM_POSTPAID,1414.0,12479.25,Yes,1,90,3890,Competitor offered more data
07228ff176279abc65e2c6e3afcb54a051b628f3f77f3fdc2577a423ba188016,"-26.3356, 28.0067",-26.335559733391943,28.00673503721517,LOC_1356,Female,No,No,No,7,Yes,No,No,Fibre,No,Uncapped,No,Yes,RETAIL,MTM_POSTPAID,1405.25,9217.25,Yes,1,75,3949,Competitor made better offer
